State,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,Category,Start_Hour
Kadamba,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,PVS Tours and Travels,A/C SEATER PUSH BACK (2+2),18:35,14h 10m,08:45,3.4,0.0,45 Seats available,A/C,18.0
Kadamba,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Vaibhav travels,A/C SLEEPER (2+1),19:15,16h 15m,11:30,3.1,0.0,36 Seats available,A/C,19.0
Kadamba,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,SAI BHAKTI HOLIDAYS,A/C SLEEPER (2+1),19:15,15h 00m,10:15,2.2,0.0,30 Seats available,A/C,19.0
Kadamba,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,SAI BHAKTI HOLIDAYS,A/C SLEEPER (2+1),15:30,16h 15m,07:45,2.2,0.0,30 Seats available,A/C,15.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kadamba Transport Corporation Limited (KTCL) - 116186,VOLVO AC SEATER 2+2,18:30,13h 30m,08:00,4.1,0.0,15 Seats available,A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,VE A/C SLEEPER (2+1),20:25,15h 30m,11:55,4.5,1467.0,20 Seats available,A/C,20.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC SLEEPER (2+1),19:30,14h 10m,09:40,4.5,0.0,15 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC SLEEPER (2+1),18:30,14h 30m,09:00,4.2,0.0,12 Seats available,A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC SLEEPER (2+1),21:00,14h 20m,11:20,4.2,0.0,23 Seats available,A/C,21.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Rajdhani Travels Corporation,VE A/C SLEEPER (2+1),19:30,12h 40m,08:10,4.2,1500.0,8 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C SLEEPER (2+1),19:30,15h 00m,10:30,4.2,0.0,15 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",NON A/C SLEEPER (2+1),18:30,13h 00m,07:30,4.1,0.0,6 Seats available,Non-A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C SLEEPER (2+1),22:01,14h 50m,12:51,4.0,0.0,23 Seats available,A/C,22.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C SLEEPER (2+1),16:30,14h 45m,07:15,3.9,0.0,28 Seats available,A/C,16.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VAILANKANNI TRAVELS,VE A/C SLEEPER (2+1),20:40,14h 20m,11:00,3.8,0.0,16 Seats available,A/C,20.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,NON A/C SLEEPER (2+1),16:20,14h 25m,06:45,4.1,0.0,4 Seats available,Non-A/C,16.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,PSR Travels (Vaibhav),A/C SLEEPER (2+1),15:00,14h 00m,05:00,3.7,0.0,18 Seats available,A/C,15.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VRL Travels,A/C SLEEPER (2+1),19:30,15h 30m,11:00,3.5,0.0,4 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Dolphin),A/C SLEEPER (2+1),19:30,14h 40m,10:10,4.0,0.0,26 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Vailankanni Travels - Mujawar,NON A/C SLEEPER (2+1),19:40,13h 20m,09:00,4.2,0.0,3 Seats available,Non-A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Anand Travels,NON A/C SLEEPER (2+1),19:30,13h 00m,08:30,3.4,0.0,1 Seat available,Non-A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Laxmi holidays,BHARAT BENZ A/C SEATER /SLEEPER (2+1),20:50,09h 10m,06:00,4.4,0.0,1 Seat available,A/C,20.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Patil Travels,A/C SLEEPER (2+1),20:30,15h 30m,12:00,3.0,0.0,15 Seats available,A/C,20.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,NON AC SEATER (2+2),18:30,14h 30m,09:00,2.7,0.0,13 Seats available,Non-A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Rajdhani Travels Corporation,A/C SLEEPER (2+1),18:30,11h 45m,06:15,3.5,1700.0,20 Seats available,A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VAILANKANNI TRAVELS,VE A/C SLEEPER (2+1),16:25,14h 30m,06:55,4.9,0.0,9 Seats available,A/C,16.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vaibhav),A/C SLEEPER (2+1),15:15,14h 10m,05:25,3.6,0.0,19 Seats available,A/C,15.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,A/C SLEEPER (2+1),19:30,14h 00m,09:30,4.2,0.0,15 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels - SaI Jyoti,A/C SLEEPER (2+1),18:30,13h 30m,08:00,4.2,0.0,24 Seats available,A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,PVS Tours and Travels,A/C SLEEPER (2+1),20:30,12h 50m,09:20,2.6,0.0,21 Seats available,A/C,20.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Gujarat Travels,A/C SLEEPER (2+1),19:15,14h 40m,09:55,2.6,0.0,36 Seats available,A/C,19.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Kokan Holidays - Muskan,NON A/C SLEEPER (2+1),16:00,14h 30m,06:30,2.2,0.0,32 Seats available,Non-A/C,16.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Laxmi holidays,BHARAT BENZ A/C SEATER /SLEEPER (2+1),21:00,14h 20m,11:20,4.4,0.0,1 Seat available,A/C,21.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,PSR Travels Goa,A/C SEATER / SLEEPER (2+1),18:00,13h 30m,07:30,3.5,0.0,30 Seats available,A/C,18.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Roshan Travels,BENZ A/C SLEEPER (2+1),17:00,15h 20m,08:20,2.8,0.0,30 Seats available,A/C,17.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,GANESH PRASAD TRAVELS,NON A/C SEATER (2+2),17:00,15h 10m,08:10,2.5,0.0,49 Seats available,Non-A/C,17.0
Kadamba,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,GANESH PRASAD TRAVELS,A/C SEATER (2+2),18:20,13h 50m,08:10,2.5,0.0,49 Seats available,A/C,18.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Kadamba Transport Corporation Limited (KTCL) - 6020,NON AC SEATER 2+2,16:00,03h 45m,19:45,4.0,0.0,21 Seats available,Non-A/C,16.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,National travels,BHARAT BENZ A/C SLEEPER (2+1),06:00,05h 30m,11:30,3.3,0.0,28 Seats available,A/C,6.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Rajat Travels,A/C SEATER / SLEEPER (2+1),06:30,04h 00m,10:30,3.2,540.0,16 Seats available,A/C,6.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,PVS Tours and Travels,A/C SLEEPER (2+1),07:00,04h 00m,11:00,3.4,0.0,2 Seats available,A/C,7.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,PVS Tours and Travels,A/C SLEEPER (2+1),10:35,04h 25m,15:00,3.4,0.0,19 Seats available,A/C,10.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,PVS Tours and Travels,A/C SLEEPER (2+1),11:05,03h 55m,15:00,3.4,0.0,24 Seats available,A/C,11.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Humsafar Travels,BHARAT BENZ A/C SLEEPER (2+1),03:30,04h 30m,08:00,1.5,0.0,18 Seats available,A/C,3.0
Kadamba,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,Shirdi Xpress,A/C SLEEPER (2+1),07:45,03h 15m,11:00,2.0,0.0,5 Seats available,A/C,7.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Kadamba Transport Corporation Limited (KTCL) - 141293,VOLVO AC SEATER 2+2,19:45,12h 30m,08:15,3.8,0.0,16 Seats available,A/C,19.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,BHARAT BENZ A/C SLEEPER (2+1),21:00,13h 15m,10:15,4.5,0.0,12 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C SLEEPER (2+1),21:00,13h 00m,10:00,4.2,0.0,19 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C SLEEPER (2+1),22:20,12h 05m,10:25,3.9,0.0,19 Seats available,A/C,22.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC SLEEPER (2+1),21:30,13h 50m,11:20,4.0,0.0,30 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC SLEEPER (2+1),20:30,14h 10m,10:40,3.8,0.0,31 Seats available,A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,NON A/C SLEEPER (2+1),20:00,13h 30m,09:30,3.9,0.0,12 Seats available,Non-A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C SLEEPER (2+1),18:00,13h 30m,07:30,3.3,0.0,33 Seats available,Non-A/C,18.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Rajat Travels,A/C SEATER / SLEEPER (2+1),21:20,13h 10m,10:30,3.1,810.0,23 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Shanta Travels,NON A/C SLEEPER (2+1),19:30,12h 50m,08:20,3.9,0.0,18 Seats available,Non-A/C,19.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VM CABS,A/C SLEEPER (2+1),18:00,14h 40m,08:40,0.0,0.0,36 Seats available,A/C,18.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VM CABS,A/C SLEEPER (2+1),18:00,14h 40m,08:40,0.0,0.0,36 Seats available,A/C,18.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Butterfly Holidays,VE A/C SLEEPER (2+1),21:10,12h 25m,09:35,4.5,0.0,32 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C SLEEPER (2+1),20:00,12h 15m,08:15,3.8,950.0,8 Seats available,Non-A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VKV Travels,A/C SLEEPER (2+1),22:55,11h 05m,10:00,3.6,2040.0,21 Seats available,A/C,22.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C SLEEPER (2+1),20:30,14h 00m,10:30,2.8,0.0,22 Seats available,Non-A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Limousine Tours & Travels,A/C SLEEPER (2+1),20:20,13h 30m,09:50,3.6,0.0,14 Seats available,A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Anand Travels,NON A/C SLEEPER (2+1),18:30,11h 00m,05:30,2.7,1055.0,16 Seats available,Non-A/C,18.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C SLEEPER (2+1),21:00,13h 45m,10:45,2.6,0.0,7 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,SRS Travels,NON AC SEATER / SLEEPER 2+1,20:00,13h 30m,09:30,2.3,0.0,8 Seats available,Non-A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C SEATER / SLEEPER (2+1),19:30,13h 45m,09:15,2.1,0.0,15 Seats available,A/C,19.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,National travels,BHARAT BENZ A/C SLEEPER (2+1),22:15,11h 15m,09:30,3.9,0.0,7 Seats available,A/C,22.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C SLEEPER (2+1),20:00,11h 45m,07:45,2.5,0.0,8 Seats available,Non-A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,BHARAT BENZ A/C SLEEPER (2+1),22:05,13h 00m,11:05,4.5,0.0,17 Seats available,A/C,22.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sri Sai Logistics,A/C SLEEPER (2+1),21:05,12h 25m,09:30,3.1,0.0,24 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C SLEEPER (2+1),21:15,13h 00m,10:15,3.1,0.0,21 Seats available,A/C,21.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Jolly Tours and Travels,A/C SLEEPER (2+1),20:20,13h 25m,09:45,4.3,0.0,10 Seats available,A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Jolly Tours and Travels,A/C SLEEPER (2+1),20:00,12h 30m,08:30,3.9,0.0,11 Seats available,A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,VOLVO MULTI-AXLE I-SHIFT B11R SEMI SLEEPER (2+2),23:30,13h 00m,12:30,2.7,0.0,38 Seats available,Non-A/C,23.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C SLEEPER (2+1),22:30,13h 00m,11:30,3.0,0.0,21 Seats available,A/C,22.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,BHARAT BENZ A/C SLEEPER (2+1),20:00,13h 00m,09:00,3.9,0.0,25 Seats available,A/C,20.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Northern Travels,BHARAT BENZ A/C SLEEPER (2+1),22:00,12h 30m,10:30,3.0,0.0,22 Seats available,A/C,22.0
Kadamba,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,DA Transports,A/C SLEEPER (2+1),20:15,11h 45m,08:00,3.6,0.0,36 Seats available,A/C,20.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Kadamba Transport Corporation Limited (KTCL) - 5633,VOLVO AC SEATER 2+2,18:30,14h 00m,08:30,3.6,0.0,25 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,BHARAT BENZ A/C SLEEPER (2+1),18:00,13h 15m,07:15,4.5,0.0,20 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C SLEEPER (2+1),18:00,12h 30m,06:30,4.4,0.0,21 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,AdSunrise Tours and Travels,A/C SLEEPER (2+1),18:30,12h 40m,07:10,4.3,0.0,21 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC SLEEPER (2+1),17:00,13h 40m,06:40,4.4,0.0,14 Seats available,A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C SLEEPER (2+1),18:00,12h 05m,06:05,4.3,0.0,18 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Streamline tours and travels,A/C SLEEPER (2+1),19:00,12h 30m,07:30,3.9,918.0,23 Seats available,A/C,19.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,NON A/C SLEEPER (2+1),18:00,14h 00m,08:00,3.9,0.0,12 Seats available,Non-A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,BHARAT BENZ A/C SLEEPER (2+1),17:15,13h 15m,06:30,4.8,0.0,14 Seats available,A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Shanta Travels,NON A/C SLEEPER (2+1),18:15,13h 15m,07:30,3.7,0.0,30 Seats available,Non-A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C SLEEPER (2+1),20:30,13h 00m,09:30,2.9,0.0,31 Seats available,A/C,20.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Anand Travels,NON A/C SLEEPER (2+1),18:30,12h 15m,06:45,2.8,960.0,26 Seats available,Non-A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Rajat Travels,A/C SEATER / SLEEPER (2+1),18:00,12h 35m,06:35,4.3,720.0,24 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Limousine Tours & Travels,A/C SLEEPER (2+1),17:30,13h 00m,06:30,4.1,0.0,13 Seats available,A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C SEATER / SLEEPER (2+1),19:00,14h 00m,09:00,3.0,0.0,40 Seats available,A/C,19.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C SLEEPER (2+1),17:30,14h 00m,07:30,2.9,0.0,24 Seats available,Non-A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C SLEEPER (2+1),20:00,14h 00m,10:00,2.9,0.0,29 Seats available,A/C,20.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C SLEEPER (2+1),18:30,14h 00m,08:30,2.5,0.0,25 Seats available,Non-A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C SLEEPER (2+1),18:30,12h 45m,07:15,3.2,0.0,5 Seats available,Non-A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C SLEEPER (2+1),17:00,14h 00m,07:00,2.4,0.0,21 Seats available,A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C SLEEPER (2+1),17:30,13h 48m,07:18,2.5,0.0,5 Seats available,Non-A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Butterfly Holidays,VE A/C SLEEPER (2+1),18:35,12h 10m,06:45,4.7,0.0,32 Seats available,A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,PSR Travels Goa,A/C SEATER / SLEEPER (2+1),20:05,11h 25m,07:30,3.5,0.0,40 Seats available,A/C,20.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,National travels,BHARAT BENZ A/C SLEEPER (2+1),17:00,12h 30m,05:30,1.6,0.0,29 Seats available,A/C,17.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Shanta Travels,NON A/C SLEEPER (2+1),18:15,13h 15m,07:30,3.8,0.0,30 Seats available,Non-A/C,18.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,PVS Tours and Travels,A/C SLEEPER (2+1),20:15,14h 00m,10:15,3.4,0.0,32 Seats available,A/C,20.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,National travels,BHARAT BENZ A/C SLEEPER (2+1),19:45,12h 00m,07:45,3.3,0.0,28 Seats available,A/C,19.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Northern Travels,BHARAT BENZ A/C SLEEPER (2+1),20:30,14h 00m,10:30,3.0,0.0,22 Seats available,A/C,20.0
Kadamba,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,GOWTHAMI TOURS AND TRAVELS,A/C SLEEPER (2+1),21:45,10h 15m,08:00,2.7,2850.0,32 Seats available,A/C,21.0
Kadamba,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Kadamba Transport Corporation Limited (KTCL) - 61005,NON AC SEATER 2+2,21:15,12h 45m,10:00,3.2,0.0,16 Seats available,Non-A/C,21.0
Kadamba,Pandharpur to Goa,https://www.redbus.in/bus-tickets/pandharpur-to-goa,New Shivbaba Tours And Travels,AC SLEEPER (2+1),19:45,10h 15m,06:00,2.9,1139.0,25 Seats available,A/C,19.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Kadamba Transport Corporation Limited (KTCL) - 6028,NON AC SEATER 2+2,07:00,03h 30m,10:30,3.0,0.0,17 Seats available,Non-A/C,7.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,National travels,BHARAT BENZ A/C SLEEPER (2+1),16:00,05h 15m,21:15,3.3,0.0,29 Seats available,A/C,16.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,VRL Travels,A/C SLEEPER (2+1),16:30,04h 40m,21:10,3.4,0.0,34 Seats available,A/C,16.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Shirdi Xpress,A/C SLEEPER (2+1),17:00,04h 30m,21:30,3.3,0.0,28 Seats available,A/C,17.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PSR Travels Goa,A/C SLEEPER (2+1),17:01,05h 29m,22:30,3.5,0.0,30 Seats available,A/C,17.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Rajat Travels,A/C SEATER / SLEEPER (2+1),18:00,04h 30m,22:30,3.2,720.0,30 Seats available,A/C,18.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C SLEEPER (2+1),19:00,04h 00m,23:00,3.4,0.0,27 Seats available,A/C,19.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C SLEEPER (2+1),19:00,03h 45m,22:45,3.4,0.0,25 Seats available,A/C,19.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,PVS Tours and Travels,A/C SLEEPER (2+1),16:00,03h 45m,19:45,2.4,0.0,23 Seats available,A/C,16.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Orange Tours And Travels,A/C SLEEPER (2+1),17:30,04h 30m,22:00,2.9,0.0,7 Seats available,A/C,17.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Humsafar Travels,BHARAT BENZ A/C SLEEPER (2+1),19:00,04h 15m,23:15,2.9,0.0,16 Seats available,A/C,19.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,S R Travels,NON A/C SLEEPER (2+1),20:00,03h 59m,23:59,1.2,0.0,30 Seats available,Non-A/C,20.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,S R Travels,A/C SEATER/SLEEPER (2+1),20:30,05h 30m,02:00,2.0,0.0,37 Seats available,A/C,20.0
Kadamba,Goa to Belagavi,https://www.redbus.in/bus-tickets/goa-to-belagavi,Shirdi Xpress,VOLVO MULTI AXLE B9R A/C SLEEPER (2+1),19:00,04h 30m,23:30,3.5,0.0,36 Seats available,A/C,19.0
Kadamba,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Kadamba Transport Corporation Limited (KTCL) - 6032,NON AC SEATER 2+2,18:00,08h 30m,02:30,3.8,0.0,23 Seats available,Non-A/C,18.0
Kadamba,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Kadamba Transport Corporation Limited (KTCL) - 60996,NON AC SEATER 2+2,19:00,07h 30m,02:30,3.2,0.0,27 Seats available,Non-A/C,19.0
Kadamba,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Ashoka Travels,A/C SLEEPER (2+1),08:30,06h 20m,14:50,3.4,0.0,5 Seats available,A/C,8.0
Kadamba,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC SLEEPER (2+1),16:40,06h 05m,22:45,4.5,0.0,30 Seats available,A/C,16.0
Kadamba,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Vaibhav Travels,A/C SLEEPER (2+1),20:00,10h 12m,06:12,3.8,0.0,22 Seats available,A/C,20.0
